aX,aY,aZ,gX,gY,gZ
-0.192,1.035,-0.560,9.888,-116.455,116.638
-0.194,1.049,-0.586,12.634,-127.563,111.206
-0.441,1.568,-0.817,17.700,-152.344,101.074
-0.418,1.087,-0.668,11.780,-161.926,100.464
-0.119,1.273,-0.858,22.156,-176.025,109.192
-0.002,1.329,-0.896,17.456,-167.114,119.568
0.299,1.458,-1.053,5.127,-156.006,136.597
0.490,1.490,-1.106,-6.836,-142.822,145.996
0.783,1.643,-1.133,-34.363,-123.535,143.372
0.895,1.431,-0.894,-50.110,-122.681,133.484
0.842,1.404,-0.790,-53.406,-133.362,91.858
0.768,1.375,-0.715,-54.504,-142.578,74.707
0.570,1.372,-0.809,-49.500,-158.752,47.974
0.505,1.312,-0.835,-51.270,-167.053,38.330
0.283,1.350,-0.916,-52.551,-174.866,31.738
0.208,1.381,-0.938,-56.152,-174.011,39.307
0.444,1.437,-1.061,-65.674,-154.053,72.998
0.638,1.409,-1.034,-74.829,-144.104,85.083
0.939,1.392,-0.971,-90.576,-138.489,83.679
1.008,1.363,-0.914,-98.511,-141.785,72.449
0.940,1.296,-0.835,-104.370,-155.518,40.771
0.870,1.221,-0.751,-105.225,-162.109,26.794
0.697,1.187,-0.821,-102.234,-169.189,4.089
0.573,1.201,-0.915,-103.699,-171.265,-2.441
0.327,1.258,-1.062,-115.540,-157.227,7.141
0.280,1.317,-1.055,-124.451,-141.113,23.071
0.423,1.269,-1.002,-143.921,-107.788,56.274
0.543,1.251,-0.932,-152.954,-96.313,66.284
0.671,1.247,-0.839,-161.499,-77.820,73.181
0.832,1.182,-0.696,-162.598,-71.899,70.435
0.873,1.182,-0.681,-162.109,-69.458,64.819
0.915,1.195,-0.686,-163.147,-66.284,52.673
0.913,1.192,-0.693,-164.307,-62.500,46.753
0.901,1.139,-0.643,-166.504,-50.842,40.100
0.909,1.111,-0.678,-167.725,-45.471,38.086
0.896,1.057,-0.663,-170.654,-40.771,27.527
0.920,1.001,-0.631,-173.401,-38.208,22.949
0.897,0.956,-0.541,-171.509,-32.715,11.108
0.861,0.922,-0.459,-168.518,-31.921,2.563
0.736,0.873,-0.370,-158.081,-39.856,-11.536
0.658,0.879,-0.354,-150.208,-44.250,-15.320
0.618,0.750,-0.362,-137.207,-47.546,-14.343
0.578,0.914,-0.497,-126.465,-44.250,-10.925
0.595,0.884,-0.560,-123.108,-30.273,3.357
0.616,0.910,-0.625,-118.774,-19.775,8.362
0.571,0.908,-0.595,-122.131,-2.075,17.944
0.587,0.888,-0.591,-124.695,10.864,25.452
0.597,0.894,-0.493,-128.662,40.649,39.978
0.642,0.876,-0.457,-131.958,57.434,47.424
0.700,0.859,-0.388,-136.169,75.806,51.025
0.788,0.741,-0.139,-135.010,80.139,49.011
0.815,0.720,-0.071,-131.958,83.496,44.556
0.845,0.677,-0.024,-118.774,90.759,33.325
0.829,0.661,-0.015,-113.647,91.370,24.414
0.725,0.631,-0.020,-104.675,95.764,7.935
0.627,0.626,-0.016,-100.403,100.159,1.770
0.490,0.615,0.010,-94.177,108.826,-2.014
0.431,0.588,0.038,-90.942,112.671,-2.197
0.406,0.558,0.079,-81.604,116.882,-1.099
0.381,0.516,0.075,-76.294,118.958,-1.587
0.445,0.511,0.038,-71.106,119.019,-3.418
0.513,0.460,0.029,-63.782,113.281,-17.151
0.493,0.438,0.009,-58.350,112.854,-24.658
0.386,0.359,0.061,-51.575,110.535,-38.147
0.343,0.327,0.072,-46.631,113.220,-43.579
0.187,0.271,0.064,-36.987,116.821,-48.706
0.106,0.277,0.048,-33.752,120.605,-46.753
0.035,0.267,0.029,-28.381,132.996,-32.837
-0.013,0.235,0.040,-25.574,146.973,-21.912
-0.032,0.211,0.066,-23.071,161.255,-12.939
-0.010,0.148,0.101,-16.479,174.255,2.441
0.019,0.125,0.105,-12.817,175.903,5.737
0.024,0.063,0.161,-4.456,168.762,4.028
-0.018,0.029,0.231,1.099,164.307,2.014
-0.059,0.031,0.271,15.808,156.128,1.953
-0.050,0.050,0.277,22.827,150.818,3.235
-0.047,0.112,0.248,27.710,144.958,3.784
-0.039,0.177,0.216,34.180,135.559,4.639
-0.031,0.231,0.209,35.950,134.644,6.348
-0.056,0.292,0.214,37.964,135.132,12.695
-0.001,0.350,0.219,38.208,139.648,21.179
0.055,0.368,0.229,38.635,144.409,28.015
0.159,0.329,0.295,39.063,144.104,30.273
0.176,0.311,0.349,40.894,138.550,25.208
0.138,0.264,0.363,49.255,117.493,11.902
0.127,0.227,0.369,54.504,103.760,4.883
0.115,0.254,0.299,60.791,88.318,-2.075
0.073,0.365,0.218,73.975,62.988,-16.724
-0.035,0.431,0.207,78.735,55.786,-19.653
-0.107,0.493,0.191,88.318,61.890,-5.859
-0.074,0.623,0.064,90.942,68.481,5.737
-0.022,0.692,-0.010,93.506,75.500,15.747
0.151,0.759,-0.106,90.942,82.642,31.372
0.260,0.770,-0.157,88.440,85.022,34.729
0.372,0.757,-0.179,84.961,86.182,30.701
0.461,0.697,-0.143,84.595,87.646,24.719
0.452,0.678,-0.179,86.731,89.233,18.188

-0.165,1.439,-1.018,-13.306,-148.010,50.476
-0.027,1.465,-1.083,-19.104,-136.719,69.702
0.401,1.448,-1.139,-37.537,-113.586,97.046
0.591,1.417,-1.135,-46.387,-104.004,100.159
0.737,1.337,-0.974,-68.359,-99.243,78.918
0.705,1.276,-0.840,-74.829,-103.577,63.904
0.561,1.159,-0.627,-75.195,-118.408,35.645
0.467,1.156,-0.609,-71.167,-126.892,24.841
0.382,1.125,-0.655,-67.688,-139.709,11.597
0.252,1.150,-0.792,-66.101,-144.531,9.155
0.138,1.152,-0.829,-66.956,-145.264,9.705
-0.030,1.184,-0.885,-73.181,-136.597,23.193
-0.056,1.235,-0.909,-78.369,-135.010,34.668
0.173,1.220,-0.950,-86.975,-138.184,56.702
0.303,1.214,-0.949,-91.614,-140.015,61.768
0.450,1.172,-0.886,-98.999,-136.963,63.965
0.473,1.170,-0.882,-100.220,-135.925,61.096
0.529,1.152,-0.861,-103.882,-140.503,51.147
0.494,1.132,-0.895,-105.347,-143.616,44.739
0.367,1.152,-0.873,-110.840,-139.404,42.480
0.338,1.180,-0.877,-114.441,-131.409,50.171
0.483,1.191,-0.808,-123.352,-109.009,73.425
0.605,1.208,-0.762,-124.878,-97.046,82.031
0.864,1.228,-0.753,-130.066,-83.008,84.412
0.890,1.248,-0.713,-133.911,-81.360,77.942
0.836,1.228,-0.645,-138.916,-73.120,66.528
0.853,1.197,-0.653,-141.479,-64.880,65.308
0.843,1.115,-0.629,-148.926,-52.917,59.937
0.854,1.084,-0.617,-149.719,-47.363,56.824
0.803,1.042,-0.628,-151.245,-36.621,48.340
0.724,1.011,-0.603,-151.917,-30.457,44.006
0.642,0.948,-0.492,-151.245,-16.296,47.913
0.616,0.923,-0.450,-148.560,-9.705,48.340
0.540,0.912,-0.438,-140.503,0.122,48.584
0.507,0.881,-0.438,-137.085,3.906,48.523
0.549,0.900,-0.473,-132.996,8.789,51.086
0.637,0.832,-0.405,-133.423,9.949,49.011
0.647,0.794,-0.445,-128.601,13.977,47.363
0.672,0.754,-0.383,-125.916,25.269,43.396
0.643,0.768,-0.336,-122.742,29.480,40.588
0.685,0.741,-0.278,-117.920,45.654,46.814
0.748,0.757,-0.264,-116.882,56.824,48.584
0.718,0.734,-0.181,-117.554,75.439,46.143
0.682,0.705,-0.085,-116.272,84.412,45.471
0.659,0.669,-0.015,-109.802,95.520,44.617
0.652,0.658,0.020,-104.675,97.900,42.236
0.713,0.643,0.000,-100.525,94.604,37.842
0.769,0.591,0.079,-90.820,82.275,19.592
0.744,0.581,0.067,-83.801,77.026,9.766
0.738,0.589,0.014,-70.251,69.885,-3.845
0.729,0.623,-0.023,-65.735,66.467,-10.864
0.713,0.617,-0.042,-61.462,64.758,-15.747
0.655,0.640,-0.072,-56.824,67.627,-21.118
0.626,0.664,-0.089,-56.458,71.350,-22.034
0.645,0.614,-0.084,-52.612,83.435,-20.508
0.662,0.640,-0.078,-51.392,91.187,-19.592
0.715,0.621,-0.101,-48.645,103.333,-22.827
0.721,0.593,-0.081,-47.363,106.689,-26.978
0.664,0.517,0.017,-43.213,113.342,-35.461
0.618,0.463,0.049,-39.917,116.089,-39.978
0.531,0.408,0.070,-30.518,115.845,-47.485
0.508,0.372,0.077,-26.306,113.586,-52.307
0.441,0.322,0.070,-16.846,104.126,-63.354
0.250,0.302,0.125,-11.719,100.098,-65.125
0.213,0.303,0.139,-6.409,99.487,-61.951
0.198,0.320,0.069,3.967,101.868,-51.208
0.169,0.358,0.046,7.324,103.577,-45.044
0.297,0.425,-0.019,13.245,119.690,-28.809
0.370,0.426,0.002,13.000,126.953,-23.621
0.410,0.429,0.024,12.207,132.263,-22.583
0.376,0.441,0.064,15.259,142.151,-24.231
0.369,0.421,0.093,15.625,144.592,-26.550
0.322,0.357,0.130,19.653,139.099,-32.654
0.278,0.364,0.174,21.851,134.766,-36.987
0.129,0.335,0.203,30.640,126.953,-44.556
0.085,0.346,0.198,34.119,122.864,-45.105
0.033,0.334,0.185,38.208,119.019,-44.495
-0.055,0.330,0.146,43.579,109.253,-40.771
-0.084,0.354,0.112,46.509,106.140,-36.865
-0.118,0.387,0.058,46.448,105.164,-25.269
-0.108,0.403,0.038,45.166,106.628,-18.127
-0.089,0.407,0.060,41.138,109.131,-7.324
-0.056,0.401,0.080,42.603,109.924,-3.357
-0.021,0.396,0.075,48.950,109.802,2.991
0.007,0.393,0.073,52.246,107.666,4.639
0.040,0.399,0.057,55.786,105.774,5.920
0.038,0.416,-0.019,63.965,106.140,5.432
0.012,0.428,-0.072,65.308,109.375,8.118
-0.021,0.456,-0.115,66.528,116.394,12.390
-0.101,0.510,-0.209,62.256,132.019,25.085
-0.140,0.586,-0.252,59.875,144.470,34.546
-0.203,0.646,-0.350,50.354,174.194,60.547
-0.250,0.700,-0.339,41.931,185.059,73.181
-0.185,0.694,-0.267,30.823,194.824,96.375
-0.099,0.711,-0.225,25.146,191.956,104.553
0.101,0.590,-0.107,20.569,171.509,105.469
0.193,0.587,-0.083,23.315,158.813,101.013
0.388,0.478,0.004,35.767,124.329,82.520
0.425,0.472,0.008,45.654,105.103,66.162
0.436,0.486,-0.032,57.861,85.083,48.523
0.350,0.587,-0.198,76.904,52.795,16.479
0.247,0.680,-0.250,83.252,45.471,6.348
0.118,0.748,-0.334,85.205,53.711,6.165
-0.059,0.808,-0.419,81.299,63.904,13.916
-0.080,0.842,-0.453,78.064,70.496,23.254
-0.047,0.840,-0.466,68.237,72.998,39.856
0.025,0.824,-0.486,65.857,65.918,44.250
0.210,0.765,-0.459,61.157,47.791,44.189
0.267,0.765,-0.463,62.561,37.659,39.368
0.316,0.753,-0.485,63.171,26.306,30.334
0.320,0.776,-0.502,68.298,4.333,8.301
0.241,0.792,-0.517,69.946,-3.418,-2.502
0.136,0.834,-0.505,73.547,-5.615,-11.353
-0.099,0.912,-0.602,73.303,-3.906,-8.972
-0.167,0.933,-0.623,72.388,-1.831,-3.967
-0.188,0.902,-0.668,66.101,-6.897,6.226
-0.189,0.889,-0.667,64.392,-10.681,10.254
-0.183,0.829,-0.690,65.247,-9.949,22.156
-0.162,0.863,-0.685,65.857,-8.240,27.466

0.458,1.262,-0.988,15.625,-2.075,113.464
0.625,1.320,-1.029,7.019,7.446,107.422
0.638,1.328,-0.980,-4.822,9.338,92.590
0.353,1.234,-0.667,-25.146,4.517,60.669
0.170,1.185,-0.536,-27.954,-0.793,51.575
-0.103,1.047,-0.281,-23.560,-13.489,44.128
-0.221,0.978,-0.213,-15.259,-23.437,42.969
-0.358,0.938,-0.286,2.502,-47.852,48.706
-0.336,0.964,-0.355,10.803,-62.256,50.964
-0.379,1.027,-0.442,16.418,-81.299,49.377
-0.310,1.201,-0.604,18.127,-112.427,65.613
-0.021,1.207,-0.640,16.541,-113.098,85.144
0.503,1.296,-0.750,8.667,-95.032,103.882
0.657,1.343,-0.805,-0.183,-91.919,98.938
0.726,1.297,-0.680,-17.578,-107.544,70.984
0.618,1.286,-0.597,-21.851,-115.417,56.458
0.441,1.283,-0.601,-20.325,-131.104,40.100
0.388,1.305,-0.630,-19.470,-142.883,35.156
0.224,1.183,-0.582,-25.696,-164.185,31.250
0.325,1.401,-0.788,-19.226,-170.776,31.677
0.270,1.407,-0.917,-33.752,-160.889,30.762
0.229,1.507,-0.943,-39.978,-159.729,32.349
0.288,1.524,-0.823,-59.753,-163.879,50.415
0.524,1.537,-0.834,-65.186,-157.043,64.392
0.839,1.494,-0.758,-76.172,-153.687,67.261
0.903,1.468,-0.709,-78.979,-158.813,57.983
0.874,1.414,-0.664,-81.665,-171.753,35.767
0.717,1.406,-0.639,-81.726,-174.744,29.785
0.643,1.383,-0.666,-79.895,-174.683,27.466
0.645,1.369,-0.772,-78.430,-183.228,24.475
0.621,1.417,-0.838,-81.116,-191.040,21.973
0.708,1.492,-0.946,-90.820,-187.195,35.645
0.892,1.549,-0.996,-99.243,-172.546,51.208
1.261,1.522,-1.002,-124.084,-141.113,63.782
1.332,1.477,-0.926,-135.376,-130.066,57.373
1.253,1.378,-0.746,-154.968,-123.962,33.081
1.144,1.372,-0.674,-159.180,-123.169,24.109
1.045,1.311,-0.638,-165.161,-117.432,18.555
1.095,1.298,-0.611,-169.189,-112.854,19.470
1.243,1.254,-0.517,-172.729,-101.685,19.531
1.319,1.223,-0.435,-172.668,-93.384,18.921
1.400,1.223,-0.321,-169.922,-73.669,10.071
1.414,1.194,-0.278,-166.809,-70.129,0.244
1.258,1.149,-0.216,-162.231,-74.951,-23.987
1.159,1.116,-0.224,-156.677,-75.806,-33.447
1.016,1.071,-0.296,-148.926,-78.186,-44.006
0.970,1.022,-0.290,-144.775,-81.055,-46.814
0.948,0.967,-0.398,-132.751,-81.665,-47.668
0.905,0.974,-0.489,-127.319,-78.369,-46.936
0.882,0.927,-0.592,-123.840,-65.674,-42.664
0.883,0.931,-0.677,-123.901,-57.007,-42.664
0.654,0.905,-0.798,-130.615,-37.537,-40.955
0.508,0.895,-0.806,-134.888,-17.273,-32.349
0.457,0.834,-0.775,-150.574,16.052,-10.925
0.418,0.770,-0.717,-155.457,28.931,-3.174
0.433,0.708,-0.542,-160.583,41.199,11.597
0.462,0.692,-0.430,-158.997,45.288,17.883
0.602,0.658,-0.287,-152.588,59.265,33.142
0.690,0.656,-0.242,-148.132,69.031,39.246
0.741,0.611,-0.109,-136.902,83.557,40.161
0.738,0.615,-0.109,-132.263,87.952,37.170
0.768,0.593,-0.097,-130.188,84.534,20.203
0.708,0.550,0.019,-127.991,79.468,9.827
0.628,0.521,0.138,-123.596,77.576,2.563
0.567,0.505,0.189,-107.117,75.195,-1.892
0.625,0.498,0.211,-98.083,72.266,-3.967
0.688,0.515,0.173,-79.163,65.491,-12.146
0.687,0.532,0.138,-72.510,66.040,-14.465
0.707,0.510,0.103,-62.378,67.993,-20.386
0.697,0.457,0.089,-56.946,69.397,-24.780
0.661,0.441,0.089,-53.284,68.665,-31.555
0.496,0.407,0.053,-47.791,69.275,-42.053
0.465,0.394,0.033,-45.715,71.472,-44.067
0.355,0.361,0.096,-42.297,75.623,-44.006
0.308,0.343,0.122,-40.588,78.430,-42.358
0.266,0.317,0.131,-36.926,83.862,-36.987
0.312,0.293,0.157,-27.100,109.009,-20.264
0.306,0.275,0.159,-23.315,119.324,-13.184
0.259,0.211,0.258,-16.418,137.329,-4.150
0.249,0.171,0.300,-11.597,143.127,0.061
0.226,0.066,0.449,1.892,151.245,7.629
0.208,0.027,0.468,10.498,153.015,9.827
0.182,0.054,0.467,21.057,154.114,10.803
0.150,0.057,0.456,37.964,145.325,11.047
0.148,0.087,0.403,46.448,140.808,10.010
0.166,0.143,0.330,53.650,130.432,9.583
0.154,0.228,0.244,54.565,123.840,6.470
0.155,0.274,0.224,54.077,119.568,5.493
0.177,0.353,0.206,51.575,121.826,7.507
0.194,0.380,0.228,50.293,126.404,9.644
0.183,0.408,0.238,48.706,131.836,11.658
0.167,0.444,0.243,43.640,138.123,14.771
0.157,0.476,0.237,42.847,139.221,16.113
0.101,0.479,0.256,36.926,128.845,18.127
0.069,0.469,0.297,32.288,121.094,17.944
0.040,0.451,0.375,29.419,111.023,17.273
0.066,0.469,0.377,36.133,98.572,21.973
0.094,0.456,0.357,38.879,89.722,20.630
0.145,0.479,0.332,43.579,80.994,17.334
0.195,0.515,0.216,49.133,72.266,9.277
0.145,0.535,0.178,52.612,75.134,5.981
0.128,0.566,0.134,52.246,91.125,10.254
0.085,0.594,0.072,51.392,97.778,14.526
0.043,0.589,0.071,50.293,99.854,16.846
0.030,0.526,0.082,52.856,97.290,22.522
0.047,0.481,0.127,56.946,91.492,23.315
0.064,0.465,0.153,64.148,82.764,22.156
0.119,0.518,0.046,82.336,64.697,16.907
0.139,0.544,-0.019,88.196,54.993,12.573
0.135,0.579,-0.105,95.764,46.204,2.625
0.042,0.676,-0.225,96.802,48.035,2.808
0.011,0.672,-0.266,97.961,52.124,4.761
-0.051,0.749,-0.412,94.299,63.293,13.611
-0.010,0.745,-0.432,90.454,66.833,20.020
0.028,0.746,-0.467,85.754,69.885,25.208
0.069,0.691,-0.425,81.055,66.223,31.311
0.132,0.660,-0.423,80.200,59.265,31.067
0.178,0.673,-0.463,82.458,36.560,18.982
0.201,0.675,-0.492,82.458,24.963,10.010

0.105,1.435,-0.968,37.354,-39.917,33.813
0.099,1.428,-0.958,28.809,-42.175,28.259
0.027,1.376,-0.944,22.827,-47.546,21.912
-0.131,1.310,-0.936,16.663,-56.885,14.771
-0.202,1.286,-0.978,15.320,-59.937,15.076
-0.373,1.255,-1.061,13.611,-73.669,12.146
-0.460,1.258,-1.095,10.803,-85.327,7.690
-0.664,1.229,-1.041,2.258,-105.469,7.690
-0.763,1.209,-1.010,-1.160,-109.558,13.489
-0.891,1.261,-0.989,-6.714,-113.037,40.527
-0.797,1.350,-1.099,-8.423,-115.906,59.082
-0.486,1.365,-1.143,-22.766,-130.676,82.703
-0.342,1.326,-1.074,-29.907,-131.958,91.736
-0.121,1.250,-0.937,-38.818,-135.254,97.473
-0.060,1.220,-0.858,-39.978,-142.578,92.163
-0.134,1.182,-0.752,-38.940,-168.762,71.472
-0.244,1.217,-0.772,-35.706,-182.068,62.622
-0.354,1.332,-0.822,-34.851,-209.473,65.857
-0.246,1.390,-0.911,-35.950,-214.905,78.491
0.223,1.484,-1.073,-43.457,-206.055,112.183
0.465,1.521,-1.171,-49.438,-195.129,122.925
0.780,1.554,-1.197,-70.557,-179.810,124.878
0.872,1.532,-1.195,-80.322,-175.842,117.798
0.936,1.528,-1.157,-98.083,-170.837,93.811
0.861,1.499,-1.129,-108.276,-170.105,82.031
0.698,1.479,-1.002,-122.986,-167.053,71.411
0.744,1.479,-0.980,-127.136,-164.917,74.707
1.113,1.422,-0.953,-134.033,-153.809,85.510
1.260,1.442,-0.983,-134.094,-141.113,86.182
1.431,1.454,-1.000,-146.729,-118.530,77.271
1.458,1.425,-0.922,-155.090,-107.178,69.519
1.411,1.333,-0.776,-168.152,-88.196,50.842
1.339,1.311,-0.691,-172.729,-85.022,38.879
1.181,1.180,-0.545,-172.913,-88.440,18.066
1.130,1.019,-0.534,-169.495,-90.820,8.057
0.863,0.972,-0.564,-157.104,-89.539,-5.737
0.884,0.967,-0.612,-154.175,-78.918,4.272
0.852,0.882,-0.626,-147.705,-64.026,4.272
0.701,0.816,-0.634,-147.400,-60.486,4.028
0.640,0.838,-0.596,-146.240,-52.185,6.653
0.570,0.785,-0.549,-140.808,-32.776,17.639
0.601,0.742,-0.519,-139.099,-25.452,22.339
0.681,0.732,-0.443,-133.545,-23.804,25.146
0.704,0.692,-0.348,-132.935,-24.963,23.071
0.717,0.646,-0.254,-122.437,-16.846,21.667
0.709,0.652,-0.270,-117.126,-10.315,22.705
0.764,0.646,-0.257,-111.572,7.263,28.503
0.832,0.659,-0.265,-110.718,16.907,29.907
0.780,0.626,-0.248,-107.971,34.668,25.635
0.754,0.624,-0.218,-106.995,42.053,24.902
0.715,0.619,-0.151,-104.126,54.932,24.475
0.747,0.587,-0.098,-100.586,58.838,23.437
0.781,0.560,-0.058,-95.398,59.143,20.325
0.803,0.584,-0.033,-81.360,48.584,2.197
0.762,0.619,-0.055,-74.280,41.260,-8.606
0.712,0.606,-0.110,-64.392,30.212,-23.071
0.704,0.644,-0.188,-60.364,30.090,-28.625
0.649,0.681,-0.372,-56.763,40.649,-29.480
0.667,0.716,-0.461,-59.692,52.734,-26.672
0.703,0.718,-0.538,-70.923,77.087,-22.583
0.686,0.681,-0.522,-76.599,87.097,-22.461
0.655,0.662,-0.482,-80.933,94.849,-24.109
0.586,0.638,-0.435,-88.074,107.361,-26.978
0.547,0.614,-0.393,-89.600,109.619,-28.442
0.561,0.469,-0.319,-88.989,113.220,-31.799
0.540,0.469,-0.289,-85.144,112.976,-35.767
0.428,0.400,-0.229,-78.247,112.549,-45.166
0.340,0.407,-0.185,-75.378,110.474,-49.561
0.247,0.412,-0.152,-65.918,109.314,-46.387
0.256,0.411,-0.133,-61.462,109.741,-41.748
