aX,aY,aZ,gX,gY,gZ
0.340,0.410,-0.184,-55.115,111.938,-34.729
0.409,0.419,-0.217,-52.917,112.732,-33.997
0.457,0.339,-0.192,-53.589,113.281,-39.185
0.427,0.331,-0.129,-53.894,116.028,-42.236
0.326,0.316,-0.044,-51.636,127.258,-45.898
0.258,0.274,0.052,-50.476,129.028,-48.584
0.107,0.229,0.224,-45.166,127.686,-54.016
0.008,0.222,0.284,-41.260,122.681,-56.946
-0.102,0.229,0.327,-31.067,114.624,-55.725
-0.200,0.194,0.453,-25.085,111.816,-48.401
-0.167,0.204,0.473,-16.663,114.075,-39.551
-0.086,0.189,0.429,0.061,124.817,-22.705
-0.085,0.206,0.414,6.348,129.028,-18.799
-0.166,0.254,0.436,17.822,131.165,-12.756
-0.213,0.290,0.466,21.240,131.897,-8.728
-0.194,0.294,0.549,32.166,129.700,-1.526
-0.182,0.317,0.564,39.734,127.502,1.038
-0.173,0.333,0.534,53.040,121.277,4.883
-0.152,0.364,0.552,59.509,117.676,5.798
-0.129,0.388,0.514,65.674,115.601,8.301
0.010,0.375,0.402,77.454,115.112,13.733
0.073,0.405,0.311,81.055,112.305,13.000
0.159,0.432,0.215,81.726,109.253,10.010
0.133,0.484,0.176,77.271,104.980,-4.761
0.033,0.515,0.225,74.890,105.469,-11.108
-0.131,0.558,0.280,74.829,111.023,-7.935
-0.164,0.592,0.278,76.782,111.328,-6.592
-0.268,0.575,0.316,79.285,100.281,-5.493
-0.279,0.531,0.309,83.496,94.727,-1.526
-0.274,0.551,0.248,88.013,89.355,2.991
-0.124,0.538,0.029,96.863,80.383,13.062
-0.048,0.522,-0.040,100.220,76.843,16.235
0.069,0.549,-0.178,105.591,73.303,14.954
0.078,0.561,-0.222,106.567,71.350,12.756
0.037,0.614,-0.270,107.605,70.862,9.155
-0.069,0.703,-0.279,106.934,71.777,6.226
-0.132,0.734,-0.290,105.652,72.205,6.958
-0.179,0.767,-0.339,102.600,69.702,11.475
-0.185,0.780,-0.342,101.318,65.613,12.390
-0.179,0.710,-0.340,97.351,51.331,13.000
-0.153,0.698,-0.328,97.961,42.786,12.329
-0.118,0.665,-0.365,99.304,34.546,12.573
0.046,0.653,-0.547,104.919,23.865,12.329
0.099,0.677,-0.648,105.835,20.203,7.690
0.131,0.664,-0.844,102.966,13.794,-8.606
0.091,0.661,-0.874,98.999,10.864,-18.188
-0.141,0.694,-0.898,93.506,11.963,-34.424
-0.298,0.681,-0.877,89.783,12.939,-38.452
-0.439,0.670,-0.833,87.158,13.123,-38.025

-0.609,0.948,-0.963,52.917,-18.494,32.715
-0.612,1.030,-0.977,49.866,-25.574,40.283
-0.544,1.053,-0.981,45.715,-42.664,55.664
-0.254,1.075,-1.063,43.640,-45.593,60.974
-0.140,1.104,-1.120,41.748,-43.030,64.636
0.013,1.124,-1.122,29.541,-33.264,61.096
-0.020,1.087,-1.066,21.545,-32.166,53.528
-0.112,1.012,-0.944,9.338,-35.034,40.588
-0.191,0.916,-0.847,6.042,-40.100,33.081
-0.391,0.828,-0.602,5.737,-51.697,23.132
-0.517,0.825,-0.641,12.756,-57.007,21.179
-0.646,0.926,-0.637,20.935,-72.876,28.442
-0.846,1.223,-0.660,19.653,-78.430,43.762
-0.733,1.252,-0.729,19.714,-79.773,67.322
-0.150,1.307,-0.858,17.334,-66.711,115.234
0.151,1.302,-0.906,13.306,-60.669,123.718
0.467,1.283,-0.916,0.977,-63.660,104.431
0.391,1.261,-0.814,-6.226,-69.458,85.510
0.118,1.225,-0.668,-9.827,-76.294,57.373
0.011,1.177,-0.649,-11.536,-81.421,48.889
-0.120,1.171,-0.663,-8.179,-93.445,42.542
-0.317,1.152,-0.690,-7.141,-100.708,43.579
-0.372,1.143,-0.703,-5.188,-107.849,47.729
-0.387,1.125,-0.740,-0.427,-116.638,58.167
-0.415,1.155,-0.795,0.793,-119.141,63.538
-0.400,1.073,-0.873,-6.104,-128.113,77.087
-0.338,1.082,-0.756,-14.709,-137.207,79.590
-0.250,1.163,-0.956,-21.118,-131.226,89.172
-0.244,1.115,-0.827,-29.541,-136.658,91.248
-0.283,1.108,-0.808,-28.687,-142.334,94.971
-0.240,1.206,-0.797,-29.602,-154.785,97.961
0.143,1.263,-0.862,-28.625,-167.114,114.563
0.400,1.284,-0.918,-26.428,-159.912,123.047
0.794,1.360,-1.085,-30.701,-144.531,116.821
0.882,1.373,-1.126,-38.269,-141.968,102.173
0.593,1.365,-1.024,-56.274,-146.362,61.401
0.405,1.305,-0.907,-63.354,-148.071,49.316
0.172,1.278,-0.852,-65.308,-152.527,42.786
0.106,1.246,-0.885,-64.209,-158.630,41.504
-0.055,1.230,-0.961,-65.796,-169.434,47.363
-0.060,1.255,-1.004,-69.031,-169.128,58.838
0.221,1.265,-1.031,-77.637,-160.156,89.172
0.403,1.230,-1.039,-83.679,-154.236,98.389
0.721,1.275,-1.132,-97.473,-153.748,94.727
0.767,1.296,-1.116,-106.873,-157.654,83.008
0.643,1.259,-0.995,-119.507,-163.147,62.134
0.536,1.240,-0.920,-123.779,-164.673,58.105
0.540,1.245,-0.878,-127.136,-166.565,61.951
0.653,1.250,-0.919,-126.038,-162.537,68.359
0.885,1.337,-1.057,-129.456,-148.804,74.036
0.951,1.353,-1.059,-135.254,-140.991,74.341
1.111,1.343,-1.031,-149.475,-123.535,66.956
1.115,1.323,-0.998,-157.593,-119.446,57.190
0.960,1.275,-0.902,-165.710,-115.845,34.668
0.858,1.255,-0.870,-167.786,-113.037,26.978
0.686,1.152,-0.818,-174.866,-105.652,18.677
0.604,1.085,-0.791,-175.415,-98.389,19.409
0.510,1.028,-0.792,-178.406,-85.327,25.391
0.475,0.970,-0.752,-181.396,-76.355,31.372
0.503,0.947,-0.679,-183.838,-48.401,48.523
0.532,0.911,-0.656,-184.143,-37.903,53.772
0.588,0.787,-0.436,-185.974,-31.860,56.641
0.634,0.890,-0.508,-179.138,-25.452,59.875
0.677,0.784,-0.428,-180.786,-11.658,59.509
0.650,0.756,-0.352,-177.979,-6.775,57.617
0.643,0.661,-0.093,-171.448,-2.991,54.749
0.647,0.606,-0.036,-162.476,0.488,54.138
0.621,0.542,0.096,-144.104,4.272,51.331
0.594,0.552,0.128,-132.324,7.324,49.927
0.559,0.523,0.143,-119.995,10.254,49.866
0.440,0.509,0.255,-101.440,24.109,56.519
0.405,0.501,0.273,-91.187,35.034,65.002
0.477,0.525,0.257,-73.120,60.974,80.261
0.552,0.555,0.200,-67.322,72.083,83.069
0.627,0.586,0.164,-65.308,81.970,83.069
0.794,0.578,0.135,-60.608,104.553,78.979
0.870,0.600,0.124,-58.655,114.502,74.585
0.885,0.551,0.143,-52.368,122.498,56.641
0.877,0.559,0.131,-48.218,127.502,48.584
0.872,0.556,0.123,-40.649,136.047,32.104
0.812,0.502,0.106,-36.316,137.817,22.827
0.744,0.470,0.123,-33.875,136.902,12.268
0.633,0.431,0.105,-26.611,135.986,-1.892
0.682,0.437,0.032,-23.743,137.939,-6.897
0.639,0.377,0.059,-25.696,134.583,-25.696
0.576,0.348,0.090,-24.780,137.268,-33.264
0.450,0.275,0.133,-22.522,146.851,-37.476
0.438,0.235,0.156,-18.616,154.480,-37.537
0.390,0.183,0.188,-14.893,162.537,-37.354
0.235,0.131,0.288,-4.883,174.011,-33.630
0.173,0.160,0.271,3.662,180.237,-29.297
0.085,0.173,0.301,17.761,187.195,-14.160
0.115,0.154,0.318,24.170,190.308,-5.615
0.225,0.123,0.319,38.940,187.012,2.686
0.275,0.142,0.248,44.861,183.044,1.831
0.334,0.213,0.170,48.462,178.772,-3.052
0.271,0.246,0.136,47.913,162.415,-18.311
0.214,0.252,0.158,46.997,157.837,-23.193
0.157,0.282,0.112,44.800,158.630,-17.883
0.167,0.334,0.069,43.945,158.752,-15.381
0.159,0.327,0.111,42.542,155.273,-13.855
0.097,0.337,0.159,43.030,144.043,-14.404
0.066,0.291,0.215,44.678,138.000,-15.442
-0.047,0.317,0.241,57.800,120.728,-17.273
-0.028,0.331,0.195,64.514,109.619,-14.526
0.001,0.396,0.087,72.571,93.018,-10.254
0.031,0.432,0.053,75.439,84.351,-8.423
0.060,0.447,0.021,76.599,76.965,-7.935
0.168,0.463,-0.082,79.651,74.829,-4.639
0.212,0.499,-0.126,78.430,75.928,-4.578
0.223,0.518,-0.158,78.247,78.369,-5.493
0.199,0.567,-0.208,75.867,77.209,-10.681
0.174,0.561,-0.226,74.707,74.524,-12.756
0.154,0.573,-0.212,72.693,67.261,-15.625
0.136,0.585,-0.213,72.632,65.002,-18.372
0.098,0.596,-0.289,77.026,63.721,-20.630
0.038,0.584,-0.323,79.041,63.538,-21.606
-0.014,0.596,-0.350,79.468,64.087,-18.616
-0.001,0.636,-0.513,79.224,69.275,-7.141

-0.747,0.942,-0.823,61.462,-30.762,-31.006
-0.809,0.924,-0.823,60.608,-24.231,-16.113
-0.728,0.940,-0.854,59.143,-6.531,19.714
-0.616,0.979,-0.879,55.786,-0.549,33.447
-0.537,1.001,-0.855,52.979,0.671,42.603
-0.353,1.049,-0.870,43.884,-1.404,49.988
-0.291,1.051,-0.851,40.161,-8.240,47.241
-0.293,1.057,-0.868,32.043,-15.564,42.114
-0.314,1.067,-0.887,28.931,-18.066,42.053
-0.407,1.046,-0.875,22.705,-18.738,43.518
-0.433,1.032,-0.898,18.738,-15.625,48.828
-0.456,1.049,-0.916,11.353,-9.094,60.486
-0.414,1.085,-0.959,6.287,-7.202,66.223
-0.400,1.139,-0.958,2.869,-7.751,68.665
-0.458,1.281,-0.961,-12.451,-10.620,73.120
-0.516,1.277,-0.900,-21.423,-10.254,78.369
-0.620,1.255,-0.729,-33.203,-6.836,98.755
-0.602,1.265,-0.706,-36.865,-5.066,110.657
-0.412,1.204,-0.617,-43.884,-18.677,125.488
-0.317,1.135,-0.511,-44.678,-32.654,123.962
-0.249,1.064,-0.405,-33.875,-58.960,115.601
-0.205,1.038,-0.398,-26.306,-68.604,112.793
-0.148,1.156,-0.598,-12.268,-84.717,107.666
-0.090,1.298,-0.771,-10.620,-92.712,108.582
0.156,1.343,-0.912,-18.860,-102.844,112.915
0.270,1.327,-0.879,-25.818,-99.121,117.554
0.516,1.373,-0.702,-38.696,-103.760,115.295
0.552,1.353,-0.888,-35.217,-94.849,105.591
0.495,1.232,-0.522,-44.922,-100.403,84.106
0.434,1.229,-0.569,-38.513,-100.098,73.120
0.313,1.216,-0.537,-36.987,-105.286,62.073
0.289,1.185,-0.560,-35.583,-109.924,58.960
0.188,1.224,-0.555,-32.166,-121.521,53.406
0.166,1.259,-0.583,-32.227,-132.690,57.190
0.359,1.333,-0.808,-34.363,-135.132,81.604
0.529,1.344,-0.895,-39.307,-128.845,94.299
0.681,1.369,-0.930,-51.392,-114.807,105.164
0.977,1.300,-0.903,-55.664,-110.229,98.450
1.006,1.274,-0.866,-69.885,-132.568,63.660
0.907,1.204,-0.770,-74.951,-148.193,46.814
0.817,1.178,-0.714,-78.369,-159.668,34.363
0.649,1.176,-0.749,-81.360,-166.016,21.729
0.591,1.136,-0.738,-84.900,-167.908,19.775
0.452,1.091,-0.759,-91.064,-163.452,24.597
0.416,1.091,-0.775,-91.675,-153.931,32.227
0.324,1.093,-0.864,-100.220,-147.888,41.931
0.331,1.119,-0.894,-105.225,-148.376,51.392
0.625,1.181,-0.874,-115.295,-129.578,80.261
0.813,1.145,-0.833,-121.582,-121.155,89.661
1.050,1.148,-0.694,-131.287,-109.314,82.397
1.096,1.123,-0.604,-134.033,-111.389,70.374
1.059,1.141,-0.510,-136.536,-120.789,43.945
0.984,1.158,-0.494,-137.451,-125.793,33.386
1.064,1.159,-0.459,-141.479,-127.869,32.593
1.152,1.191,-0.531,-140.564,-119.385,34.058
1.250,1.245,-0.699,-148.560,-96.497,32.593
1.294,1.238,-0.732,-156.006,-79.773,32.654
1.244,1.183,-0.743,-171.631,-38.696,35.950
1.181,1.127,-0.719,-179.687,-19.897,35.156
1.087,1.045,-0.505,-194.702,3.784,32.654
1.081,0.963,-0.396,-195.557,8.911,27.954
0.969,0.874,-0.288,-188.599,10.071,13.672
0.912,0.836,-0.242,-184.509,10.437,10.864
0.906,0.765,-0.220,-172.119,15.503,7.385
0.904,0.783,-0.196,-166.321,15.198,4.333
0.867,0.745,-0.235,-160.461,15.137,-1.526
0.754,0.707,-0.186,-151.428,12.024,-9.338
0.679,0.687,-0.138,-147.095,11.963,-11.230
0.562,0.731,-0.138,-136.841,11.963,-12.146
0.498,0.755,-0.127,-134.460,9.705,-12.024
0.477,0.766,-0.098,-126.282,12.329,-5.432
0.503,0.751,-0.079,-123.657,17.456,-0.488
0.580,0.746,-0.050,-117.676,31.799,8.789
0.613,0.703,-0.039,-115.906,41.565,13.489
0.676,0.700,0.013,-111.572,65.918,22.156
0.703,0.671,0.023,-108.765,77.148,24.536
0.750,0.656,0.062,-106.445,86.914,25.635
0.737,0.655,0.030,-103.027,101.563,18.433
0.740,0.634,0.045,-102.966,103.088,12.451
0.594,0.580,0.180,-99.915,98.877,-2.747
0.528,0.634,0.205,-95.825,100.891,-4.578
0.539,0.615,0.239,-87.402,107.300,1.282
0.629,0.577,0.247,-83.923,114.929,7.019
0.681,0.588,0.260,-79.102,122.986,10.803
0.713,0.527,0.269,-67.078,136.414,11.230
0.775,0.488,0.267,-61.523,142.761,10.803
0.873,0.446,0.200,-50.293,154.175,0.305
0.814,0.461,0.160,-44.922,155.151,-10.498
0.727,0.412,0.185,-41.687,146.423,-32.410
0.506,0.359,0.298,-36.926,141.785,-39.185
0.444,0.320,0.356,-30.518,138.611,-42.297
0.420,0.278,0.330,-12.817,128.174,-46.570
0.396,0.303,0.300,-4.211,120.972,-50.293
0.344,0.308,0.235,9.033,106.201,-54.565
0.333,0.334,0.180,15.137,99.426,-55.298
0.334,0.287,0.153,20.081,85.266,-59.143
0.392,0.211,0.191,23.254,92.651,-58.655
0.370,0.254,0.123,28.137,107.239,-56.091
0.248,0.318,-0.026,30.151,120.911,-55.969
0.181,0.324,-0.012,28.076,122.131,-56.458
0.043,0.271,0.039,26.245,124.512,-49.805
0.006,0.257,0.044,27.649,128.296,-43.152
-0.021,0.264,0.050,30.457,126.770,-34.485
-0.145,0.279,0.056,32.959,121.338,-30.457
-0.157,0.295,0.048,31.982,113.220,-27.283
-0.153,0.287,0.062,30.396,89.844,-23.865
-0.108,0.302,0.071,32.227,80.994,-23.315
-0.044,0.301,0.060,35.217,75.012,-17.151
-0.062,0.331,0.048,37.109,79.529,-12.817
-0.112,0.431,0.018,38.940,100.403,1.892
-0.104,0.449,-0.003,39.551,111.938,11.719
-0.083,0.485,-0.002,39.917,121.338,22.095
0.013,0.414,0.078,41.504,123.108,34.241
0.053,0.390,0.090,43.762,114.624,32.898
0.107,0.364,0.048,53.772,87.585,22.400
0.122,0.380,-0.012,58.533,70.679,13.000
0.138,0.410,-0.022,61.584,51.208,1.038
0.075,0.456,-0.062,67.261,31.494,-17.029
-0.006,0.498,-0.105,69.702,33.630,-18.677

-0.404,1.243,-0.953,77.209,-25.757,13.611
-0.325,1.302,-0.998,70.496,-13.611,27.161
-0.284,1.292,-0.980,49.805,6.836,47.363
-0.126,1.248,-0.861,40.649,9.827,49.561
-0.129,1.191,-0.715,33.569,3.845,45.532
-0.167,1.050,-0.526,33.569,-11.475,35.400
-0.157,1.012,-0.546,36.438,-18.555,31.555
-0.195,1.016,-0.588,45.349,-27.283,24.841
-0.241,1.001,-0.573,47.119,-35.278,19.714
-0.360,1.016,-0.534,52.490,-48.828,12.207
-0.434,1.045,-0.544,57.007,-50.171,11.780
-0.507,1.097,-0.562,59.021,-53.711,13.916
-0.703,1.220,-0.568,57.678,-62.073,25.330
-0.755,1.301,-0.641,55.786,-64.209,40.466
-0.546,1.385,-0.815,45.349,-62.073,80.444
-0.372,1.351,-0.776,35.706,-61.768,97.534
0.043,1.303,-0.753,25.635,-57.983,114.868
0.187,1.268,-0.740,22.583,-61.584,110.718
0.136,1.275,-0.691,18.005,-75.134,92.407
0.137,1.269,-0.725,17.273,-80.322,85.144
0.131,1.258,-0.725,13.855,-99.548,71.045
-0.195,1.115,-0.635,7.324,-109.863,63.293
-0.084,1.214,-0.695,16.785,-120.239,59.631
-0.078,1.172,-0.790,14.832,-113.098,62.683
-0.086,1.163,-0.737,13.428,-119.751,61.646
-0.106,1.137,-0.813,13.123,-128.479,59.509
-0.102,1.162,-0.855,10.376,-136.353,56.702
-0.098,1.154,-0.879,0.610,-149.231,52.551
-0.140,1.165,-0.862,-4.456,-150.269,54.565
-0.119,1.152,-0.829,-12.878,-148.743,68.848
-0.071,1.215,-0.852,-14.771,-147.461,78.857
0.258,1.269,-0.923,-20.691,-143.433,99.548
0.432,1.263,-0.943,-23.254,-137.634,105.530
0.742,1.290,-0.960,-29.541,-134.216,99.304
0.788,1.275,-0.909,-33.447,-139.648,84.473
0.662,1.302,-0.907,-38.269,-166.443,44.556
0.571,1.282,-0.888,-40.649,-180.298,27.771
0.419,1.188,-0.841,-39.063,-217.773,-5.066
0.283,1.251,-1.017,-33.325,-235.657,-18.982
-0.107,1.364,-1.348,-38.757,-236.328,-17.639
-0.246,1.412,-1.492,-46.753,-218.506,3.113
-0.188,1.457,-1.618,-77.942,-176.941,58.411
-0.010,1.445,-1.581,-94.604,-163.147,81.543
0.334,1.317,-1.407,-123.230,-153.748,98.572
0.404,1.252,-1.277,-131.653,-149.109,98.022
0.419,1.233,-1.141,-141.113,-146.790,91.553
0.400,1.203,-1.078,-146.790,-149.231,86.731
0.388,1.098,-0.959,-154.602,-147.278,86.670
0.435,1.102,-0.981,-156.738,-141.296,89.905
0.478,1.061,-0.926,-163.452,-123.962,94.971
0.518,1.068,-0.864,-168.457,-115.173,97.412
0.629,1.113,-0.812,-174.561,-99.731,102.295
0.672,1.103,-0.749,-175.720,-94.116,101.807
0.772,1.139,-0.646,-180.237,-80.994,97.717
0.791,1.126,-0.657,-180.664,-80.505,90.698
0.829,1.095,-0.597,-183.838,-79.712,76.172
0.802,1.118,-0.630,-183.105,-73.364,71.350
0.747,1.036,-0.546,-189.880,-61.951,65.125
0.787,1.019,-0.516,-188.965,-51.758,66.040
0.845,0.982,-0.507,-187.744,-32.715,65.613
0.852,0.980,-0.507,-185.730,-20.874,64.209
0.847,0.926,-0.456,-184.753,1.160,58.472
0.790,0.917,-0.501,-181.885,9.460,54.016
0.755,0.840,-0.421,-184.570,20.813,50.537
0.732,0.783,-0.293,-178.833,37.537,48.279
0.669,0.764,-0.253,-177.368,44.800,44.128
0.602,0.715,-0.170,-171.692,51.819,38.574
0.590,0.695,-0.098,-168.091,56.396,38.025
0.527,0.647,-0.022,-158.386,67.261,38.452
0.541,0.632,0.005,-153.503,74.646,39.551
0.528,0.559,0.105,-144.409,82.825,37.476
0.491,0.527,0.185,-136.475,84.351,33.813
0.427,0.516,0.256,-126.831,84.167,30.029
0.316,0.521,0.353,-104.980,78.735,28.564
0.290,0.570,0.351,-92.102,77.209,31.128
0.487,0.639,0.179,-70.801,74.341,36.072
0.575,0.690,0.123,-65.002,70.068,32.349
0.654,0.751,0.084,-61.279,67.505,26.794
0.738,0.753,0.017,-55.603,72.388,15.808
0.769,0.748,-0.005,-54.688,79.285,10.132
0.745,0.686,-0.001,-56.702,91.553,-2.380
0.722,0.618,0.030,-58.350,95.764,-9.094
0.629,0.586,0.070,-55.542,111.633,-17.761
0.475,0.539,0.080,-54.504,120.605,-17.273
0.404,0.542,0.078,-54.688,129.456,-17.151
0.334,0.506,0.077,-50.598,141.663,-13.245
0.365,0.476,0.069,-49.011,144.897,-12.329
0.290,0.355,0.180,-43.640,140.503,-21.423
0.258,0.343,0.220,-39.063,138.977,-24.414
0.222,0.297,0.236,-25.024,136.536,-25.146
0.217,0.302,0.230,-16.907,136.475,-24.414
0.227,0.257,0.219,-3.235,141.785,-19.592
0.251,0.219,0.204,2.930,140.564,-18.250
0.271,0.210,0.200,10.437,139.038,-19.592
0.155,0.223,0.189,22.278,130.981,-27.588
0.051,0.224,0.210,28.259,125.793,-29.968
0.053,0.280,0.155,36.316,119.873,-23.804
0.092,0.296,0.115,38.452,117.249,-21.790
0.159,0.384,0.015,37.109,108.765,-23.743
0.203,0.430,-0.003,33.997,108.582,-22.522
0.264,0.458,-0.032,30.640,111.023,-20.386
0.352,0.439,-0.013,24.048,119.141,-22.766
0.313,0.425,0.061,19.897,123.901,-26.672
0.185,0.411,0.177,20.691,140.381,-24.780
0.155,0.428,0.198,22.827,146.912,-22.278
0.113,0.418,0.268,27.649,147.461,-18.433
0.103,0.404,0.332,32.471,138.306,-20.325
0.120,0.383,0.385,39.551,127.563,-22.034
0.135,0.363,0.320,56.946,106.201,-30.884
0.118,0.415,0.268,63.293,96.252,-36.926
0.152,0.493,0.088,71.228,81.848,-41.199
0.140,0.543,0.042,69.885,77.881,-41.382
0.128,0.663,-0.025,68.787,80.200,-38.452
0.165,0.796,-0.109,59.998,97.595,-24.170
0.217,0.863,-0.143,52.734,105.713,-17.578
0.299,0.892,-0.095,36.438,112.000,-14.404
0.350,0.866,-0.059,31.921,113.159,-15.015
0.351,0.790,0.042,26.550,104.736,-24.292
0.331,0.709,0.081,28.564,97.717,-32.410
